"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
" Malaria cases","Malal Mara","CHC  Mara.","9999","2016-01","u","38",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2016-01","o","5",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2016-01","u","13",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2016-01","o","20",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2016-01","u","40",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2016-01","o","20",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2016-01","u","18",""
" Malaria cases","Yoni","CHC Hinistas Mile 91","9999","2016-01","o","3",""
" Malaria cases","Yoni","CHC Hinistas Mile 91","9999","2016-01","u","20",""
" Malaria cases","Yoni","MCHP Magboki Rd. 91","9999","2016-01","o","45",""
" Malaria cases","Yoni","MCHP Magboki Rd. 91","9999","2016-01","u","30",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2016-01","o","5",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2016-01","u","10",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2016-01","o","16",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2016-01","u","23",""
" Malaria cases","Yoni","MCHP Yonibana","9999","2016-01","o","21",""
" Malaria cases","Yoni","MCHP Yonibana","9999","2016-01","u","23",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2016-01","o","7",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2016-01","u","32",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2016-01","o","3",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2016-01","u","18",""
" Malaria cases","Yoni","MCHP Petifu fulamansa","9999","2016-01","o","9",""
" Malaria cases","Yoni","MCHP Petifu fulamansa","9999","2016-01","u","32",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2016-01","o","22",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2016-01","u","18",""
" Malaria cases","Yoni","MCHP Masiperr","9999","2016-01","o","5",""
" Malaria cases","Yoni","MCHP Masiperr","9999","2016-01","u","9",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2016-01","o","13",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2016-01","u","16",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2016-01","o","19",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2016-01","u","6",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2016-01","o","33",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2016-01","u","100",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2016-01","o","28",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2016-01","u","20",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2016-01","o","18",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2016-01","u","29",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2016-01","o","11",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2016-01","u","18",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2016-01","o","22",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2016-01","u","50",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2016-01","o","33",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2016-01","u","22",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2016-01","o","",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2016-01","u","",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2016-01","o","23",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2016-01","u","39",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2016-01","o","12",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2016-01","u","14",""
"Malaria tested","Kafe Simira","CHP Masumbri","9999","2016-01","o","24",""
"Malaria tested","Kafe Simira","CHP Masumbri","9999","2016-01","u","66",""
"Malaria tested","Kafe Simira","MCHP Makonthandae","9999","2016-01","o","14",""
"Malaria tested","Kafe Simira","MCHP Makonthandae","9999","2016-01","u","16",""
"Malaria tested","Kafe Simira","MCHP Mayassoh","9999","2016-01","o","13",""
"Malaria tested","Kafe Simira","MCHP Mayassoh","9999","2016-01","u","12",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2016-01","o","18",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2016-01","u","15",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2016-01","o","9",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2016-01","u","22",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2016-01","o","25",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2016-01","u","56",""
"Malaria tested","Kalansogoia","MCHP Bassaia","9999","2016-01","o","15",""
"Malaria tested","Kalansogoia","MCHP Bassaia","9999","2016-01","u","35",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2016-01","o","14",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2016-01","u","26",""
"Malaria tested","Kalansogoia","New Ferengbeya","9999","2016-01","o","4",""
"Malaria tested","Kalansogoia","New Ferengbeya","9999","2016-01","u","26",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2016-01","o","12",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2016-01","u","16",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2016-01","o","24",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2016-01","u","20",""
"Malaria tested","Sambaya Bendugu","MCHP Dankawalia","9999","2016-01","o","10",""
"Malaria tested","Sambaya Bendugu","MCHP Dankawalia","9999","2016-01","u","18",""
"Malaria tested","Tane","CHC Matotoka","9999","2016-01","o","2",""
"Malaria tested","Tane","CHC Matotoka","9999","2016-01","u","32",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2016-01","o","7",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2016-01","u","16",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2016-01","o","8",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2016-01","u","17",""
"Malaria tested","Tane","MCHP Mathufullie","9999","2016-01","o","13",""
"Malaria tested","Tane","MCHP Mathufullie","9999","2016-01","u","20",""
"Malaria tested","Tane","MCHP Rosengbeh","9999","2016-01","o","6",""
"Malaria tested","Tane","MCHP Rosengbeh","9999","2016-01","u","12",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2016-01","o","5",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2016-01","u","9",""
"Malaria tested","Tane","MCHP Masankoro","9999","2016-01","o","2",""
"Malaria tested","Tane","MCHP Masankoro","9999","2016-01","u","7",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2016-01","o","10",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2016-01","u","18",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2016-01","o","16",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2016-01","u","14",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2016-01","o","4",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2016-01","u","12",""
"Malaria tested","Kunike Barina","MCHP Makoni Line","9999","2016-01","o","3",""
"Malaria tested","Kunike Barina","MCHP Makoni Line","9999","2016-01","u","10",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2016-01","o","20",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2016-01","u","18",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2016-01","o","11",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2016-01","u","14",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2016-01","o","3",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2016-01","u","16",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2016-01","o","5",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2016-01","u","11",""
"Malaria tested","Kunike ","MCHP Fothaneh Junct.","9999","2016-01","o","30",""
"Malaria tested","Kunike ","MCHP Fothaneh Junct.","9999","2016-01","u","28",""
"Malaria tested","Kunike ","MCHP Mabineh ","9999","2016-01","o","10",""
"Malaria tested","Kunike ","MCHP Mabineh ","9999","2016-01","u","14",""
"Malaria tested","Kunike ","MCHP Fothaneh Bana","9999","2016-01","o","23",""
"Malaria tested","Kunike ","MCHP Fothaneh Bana","9999","2016-01","u","49",""
"Malaria tested","Kunike ","MCHP Patifu Mandugu","9999","2016-01","o","13",""
"Malaria tested","Kunike ","MCHP Patifu Mandugu","9999","2016-01","u","17",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2016-01","o","11",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2016-01","u","15",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2016-01","o","4",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2016-01","u","8",""
"Malaria tested","Gbonkolenken","Lion Heart Hospital","9999","2016-01","o","45",""
"Malaria tested","Gbonkolenken","Lion Heart Hospital","9999","2016-01","u","5",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2016-01","o","8",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2016-01","u","22",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2016-01","o","20",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2016-01","u","30",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2016-01","o","14",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2016-01","u","20",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2016-01","o","5",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2016-01","u","18",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2016-01","o","17",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2016-01","u","10",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2016-01","o","8",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2016-01","u","23",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2016-01","o","2",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2016-01","u","5",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2016-01","o","",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2016-01","u","46",""
"Malaria tested","Kholifa Mabang","CHC Mabang","9999","2016-01","o","54",""
"Malaria tested","Kholifa Mabang","CHC Mabang","9999","2016-01","u","43",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2016-01","o","27",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2016-01","u","30",""
"Malaria tested","Kholifa Mabang","MCHP Mathinkalol","9999","2016-01","o","15",""
"Malaria tested","Kholifa Mabang","MCHP Mathinkalol","9999","2016-01","u","25",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2016-01","o","28",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2016-01","u","38",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2016-01","o","5",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2016-01","u","13",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2016-01","o","20",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2016-01","u","40",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2016-01","o","20",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2016-01","u","18",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2016-01","o","3",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2016-01","u","20",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2016-01","o","45",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2016-01","u","30",""
"Malaria tested","Yoni","CHP Rochen kamandao","9999","2016-01","o","5",""
"Malaria tested","Yoni","CHP Rochen kamandao","9999","2016-01","u","10",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2016-01","o","16",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2016-01","u","23",""
"Malaria tested","Yoni","MCHP Yonibana","9999","2016-01","o","21",""
"Malaria tested","Yoni","MCHP Yonibana","9999","2016-01","u","23",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2016-01","o","7",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2016-01","u","32",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2016-01","o","3",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2016-01","u","18",""
"Malaria tested","Yoni","MCHP Petifu fulamansa","9999","2016-01","o","9",""
"Malaria tested","Yoni","MCHP Petifu fulamansa","9999","2016-01","u","32",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2016-01","o","22",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2016-01","u","18",""
"Malaria tested","Yoni","MCHP Masiperr","9999","2016-01","o","5",""
"Malaria tested","Yoni","MCHP Masiperr","9999","2016-01","u","9",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2016-01","o","13",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2016-01","u","16",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2016-01","o","9",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2016-01","u","39",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2016-01","o","5",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2016-01","u","7",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2016-01","o","10",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2016-01","u","17",""
"Malaria Positive","Kholifa Rowalla","MCHP Masoko","9999","2016-01","o","8",""
"Malaria Positive","Kholifa Rowalla","MCHP Masoko","9999","2016-01","u","7",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2016-01","o","13",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2016-01","u","24",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2016-01","o","8",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2016-01","u","9",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2016-01","o","23",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2016-01","u","39",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2016-01","o","9",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2016-01","u","6",""
"Malaria Positive","Kafe Simira","CHP Masumbri","9999","2016-01","o","24",""
"Malaria Positive","Kafe Simira","CHP Masumbri","9999","2016-01","u","66",""
"Malaria Positive","Kafe Simira","MCHP Makonthandae","9999","2016-01","o","10",""
"Malaria Positive","Kafe Simira","MCHP Makonthandae","9999","2016-01","u","13",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2016-01","o","9",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2016-01","u","9",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2016-01","o","12",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2016-01","u","10",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2016-01","o","9",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2016-01","u","22",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2016-01","o","15",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2016-01","u","30",""
"Malaria Positive","Kalansogoia","MCHP Bassaia","9999","2016-01","o","5",""
"Malaria Positive","Kalansogoia","MCHP Bassaia","9999","2016-01","u","11",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2016-01","o","14",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2016-01","u","26",""
"Malaria Positive","Kalansogoia","New Ferengbeya","9999","2016-01","o","3",""
"Malaria Positive","Kalansogoia","New Ferengbeya","9999","2016-01","u","16",""
"Malaria Positive","Sambaya Bendugu","MCHP Kholifaga","9999","2016-01","o","11",""
"Malaria Positive","Sambaya Bendugu","MCHP Kholifaga","9999","2016-01","u","12",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2016-01","o","24",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2016-01","u","20",""
"Malaria Positive","Sambaya Bendugu","MCHP Dankawalia","9999","2016-01","o","8",""
"Malaria Positive","Sambaya Bendugu","MCHP Dankawalia","9999","2016-01","u","14",""
"Malaria Positive","Tane","CHC Matotoka","9999","2016-01","o","2",""
"Malaria Positive","Tane","CHC Matotoka","9999","2016-01","u","32",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2016-01","o","1",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2016-01","u","12",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2016-01","o","6",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2016-01","u","16",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2016-01","o","13",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2016-01","u","20",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2016-01","o","6",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2016-01","u","12",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2016-01","o","5",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2016-01","u","9",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2016-01","o","2",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2016-01","u","7",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2016-01","o","6",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2016-01","u","12",""
"Malaria Positive","Kunike Barina","MCHP Massaba","9999","2016-01","o","13",""
"Malaria Positive","Kunike Barina","MCHP Massaba","9999","2016-01","u","10",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2016-01","o","1",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2016-01","u","6",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2016-01","o","3",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2016-01","u","10",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2016-01","o","18",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2016-01","u","15",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2016-01","o","3",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2016-01","u","33",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2016-01","o","9",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2016-01","u","12",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2016-01","o","2",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2016-01","u","16",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2016-01","o","5",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2016-01","u","11",""
"Malaria Positive","Kunike ","MCHP Fothaneh Junct.","9999","2016-01","o","15",""
"Malaria Positive","Kunike ","MCHP Fothaneh Junct.","9999","2016-01","u","13",""
"Malaria Positive","Kunike ","MCHP Mabineh ","9999","2016-01","o","10",""
"Malaria Positive","Kunike ","MCHP Mabineh ","9999","2016-01","u","9",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2016-01","o","2",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2016-01","u","21",""
"Malaria Positive","Kunike ","MCHP Patifu Mandugu","9999","2016-01","o","8",""
"Malaria Positive","Kunike ","MCHP Patifu Mandugu","9999","2016-01","u","11",""
"Malaria Positive","Kunike ","MCHP Magbanto Bana","9999","2016-01","o","11",""
